Reference time: 04/16/19 06:14:52 UTC,,,,,,,,,,,,,,,,,,,,,,,,,
CentisecTime: 155539529240,,,,,,,,,,,,,,,,,,,,,,,,,
DeviceID: 71, DeviceFamily: S6, OFVersion: 2.1.0.999, FirmwareVersion: 1.01,,,,,,,,,,,,,,,,,,,,,,
Acceleration.forward,Acceleration.side,Acceleration.up,Rotation.roll,Rotation.pitch,Rotation.yaw,RawPlayerLoad,SmoothedPlayerLoad,imuAcceleration.forward,imuAcceleration.side,imuAcceleration.up,imuOrientation.forward,imuOrientation.side,imuOrientation.up,Facing,Latitude,Longitude,Odometer,RawVelocity,SmoothedVelocity,GNSS.LPS.Acceleration,MetabolicPower,GNSS.Fix,GNSS.Strength,GNSS.HDOP,HeartRate
-2.83334,0.246356,-0.768592,138.287,-165.005,48.495,0.542969,1.57974,-0.212706,-0.505947,1.89448,0.932174,0.267598,-0.243811,-160.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.81392,0.261844,-0.8107,107.543,-202.825,55.51,0.766602,1.58167,-0.187121,-0.728026,2.83494,0.942313,0.257188,-0.214244,-158.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-4.78724,0.671792,-1.1766,14.579,-258.03,30.744,0.936035,1.58361,-0.445182,-0.468278,3.93315,0.952062,0.249977,-0.176322,-157.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-5.48033,1.06722,-1.50572,-42.029,-302.316,-34.038,0.88916,1.58558,-0.764207,-0.110881,4.73096,0.960733,0.239994,-0.139267,-156.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-5.49921,1.16354,-2.06813,-53.253,-305.549,-110.349,0.60791,1.5876,-1.40088,0.243672,4.81811,0.969484,0.2176,-0.112919,-154.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-4.71416,1.48685,-2.56278,-51.057,-302.316,-151.097,0.586426,1.58969,-1.90686,0.906232,4.15213,0.974227,0.201493,-0.101407,-153.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.7147,1.37698,-2.6649,30.012,-343.125,-176.046,0.699707,1.59183,-2.1444,1.08437,3.12583,0.979175,0.182458,-0.0890263,-151.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.78784,1.04641,-2.55213,92.049,-378.871,-172.142,0.807617,1.59403,-2.20545,0.950648,2.10043,0.984079,0.161807,-0.0735299,-148.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.77289,1.05173,-2.43694,115.717,-387.533,-124.806,0.912109,1.59626,-2.17921,1.11502,1.04835,0.986505,0.153659,-0.0565349,-146.999,-37.8508953,144.9884947,367.037,0.2615,0.52586,0.520203,0,11,0,0.96,0
-1.04931,1.00527,-2.29368,128.466,-379.176,-66.856,0.817871,1.59848,-2.0861,1.17037,0.284912,0.98677,0.157138,-0.0398993,-145.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.487872,0.84216,-2.05845,136.945,-353.007,-12.2,0.70752,1.60063,-1.88741,1.08148,-0.327255,0.985401,0.1685,-0.0243345,-143.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.112772,0.644688,-1.79128,138.226,-317.444,38.186,0.583496,1.60271,-1.64381,0.934213,-0.750641,0.982532,0.185801,-0.01048,-134.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.126808,0.443344,-1.50088,129.564,-285.175,82.472,0.485352,1.60479,-1.3728,0.761144,-1.03702,0.978269,0.207317,0.00324893,-125.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.243452,0.297176,-1.28502,120.597,-266.265,114.741,0.370117,1.60692,-1.16652,0.633925,-1.19037,0.972493,0.232265,0.0176143,-117.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.350416,0.214896,-1.1403,114.375,-253.577,136.274,0.277832,1.60912,-1.01356,0.583389,-1.31878,0.96489,0.260676,0.0321706,-104.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.504328,0.170368,-1.00091,112.179,-246.135,146.888,0.241699,1.6114,-0.847513,0.579776,-1.48039,0.955989,0.289523,0.0475444,-94.1646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.649044,0.123904,-0.88572,108.092,-242.597,142.557,0.213379,1.61375,-0.699884,0.576378,-1.63171,0.946122,0.31736,0.0643088,-86.8366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.787952,0.084216,-0.766172,97.234,-233.203,126.331,0.199219,1.61617,-0.539978,0.574533,-1.77027,0.934955,0.345217,0.0817617,-84.1496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.927344,0.020812,-0.637912,78.995,-210.938,101.016,0.19873,1.61866,-0.376897,0.540329,-1.91287,0.924431,0.368228,0.0991739,-82.2554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.11804,-0.074052,-0.557084,48.678,-171.898,72.041,0.210938,1.62125,-0.256371,0.505107,-2.11579,0.915487,0.385775,0.114289,-75.1323,-37.8508943,144.988495,367.151,0.4185,0.498736,0.545077,0,11,0,0.96,0
1.29615,-0.127292,-0.569668,10.736,-131.699,45.506,0.188965,1.62391,-0.208947,0.538766,-2.29877,0.907154,0.401447,0.126146,-70.3303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.38279,-0.076956,-0.593868,-24.827,-89.853,23.18,0.126953,1.62668,-0.166746,0.634717,-2.35648,0.900598,0.413628,0.133552,-67.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.38908,-0.040172,-0.64856,-51.667,-36.722,8.174,0.0698242,1.62963,-0.185763,0.707934,-2.34763,0.895054,0.425183,0.134526,-63.2944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.36827,-0.040172,-0.691636,-64.416,13.786,4.148,0.0400391,1.63282,-0.225816,0.738939,-2.32481,0.891131,0.435541,0.127239,-60.6269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.31454,-0.06292,-0.734228,-65.209,54.9,1.891,0.0439453,1.63625,-0.294068,0.741104,-2.27881,0.888832,0.44426,0.112298,-58.6597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.16838,-0.064372,-0.756976,-53.924,84.912,-0.183,0.0913086,1.63985,-0.368607,0.720694,-2.13445,0.88683,0.452978,0.0913438,-56.3063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.998492,-0.086152,-0.720676,-29.524,114.558,-4.331,0.130859,1.64356,-0.409499,0.642897,-1.97097,0.886158,0.458847,0.0646819,-54.4902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.864908,-0.13794,-0.65098,-9.943,143.594,-9.943,0.141113,1.6473,-0.422383,0.536696,-1.85113,0.885254,0.463939,0.0329796,-55.7716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.783112,-0.156816,-0.615648,-3.477,157.807,-8.479,0.114258,1.651,-0.438932,0.489323,-1.76471,0.884034,0.467421,-0.00144142,-56.9163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.679536,-0.083248,-0.591932,-4.27,165.798,-2.379,0.111328,1.6546,-0.425309,0.508632,-1.61603,0.88088,0.471899,-0.0369092,-57.9395,-37.8508943,144.9884943,367.213,0.2565,0.398717,0.49678,0,11,0,0.96,0
0.630652,-0.026136,-0.6413,-4.331,174.765,6.1,0.0864258,1.65803,-0.464532,0.572109,-1.51631,0.875131,0.478041,-0.0749894,-56.2819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.577896,0.056628,-0.647108,-1.22,178.12,17.263,0.0893555,1.66125,-0.445321,0.630989,-1.39933,0.866325,0.486293,-0.114018,-55.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.483516,0.185372,-0.698412,12.688,181.292,36.112,0.129883,1.66425,-0.43618,0.721574,-1.21215,0.853453,0.497581,-0.155022,-54.2446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.42108,0.352352,-0.918632,48.007,198.006,67.344,0.200195,1.66701,-0.52396,0.93301,-0.982617,0.833988,0.512425,-0.204657,-54.7371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.342672,0.437536,-1.24388,87.718,226.615,86.62,0.268066,1.66946,-0.712207,1.12583,-0.714758,0.80722,0.526701,-0.266426,-55.4353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.180532,0.535788,-1.47814,133.651,269.559,83.265,0.281738,1.67153,-0.790309,1.20787,-0.351153,0.773417,0.535414,-0.33935,-56.6681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.170852,0.514008,-1.61704,182.573,324.459,53.68,0.306152,1.67317,-0.855576,1.00643,0.0785675,0.736468,0.529638,-0.420831,-57.8625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.936056,0.402688,-1.88421,172.386,386.923,-10.98,0.567871,1.67437,-1.04362,0.480031,0.808051,0.701614,0.504503,-0.503204,-58.7983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.9089,0.869748,-2.35127,95.587,410.286,-39.955,0.867676,1.67513,-0.841411,0.0981567,2.035,0.662806,0.479084,-0.575471,-61.9601,-37.8508962,144.9884928,367.461,0.2635,0.270958,0.354617,0,11,0,0.96,0
-3.62806,1.62576,-2.78494,14.274,391.742,-53.497,1.42139,1.67546,-0.283706,-0.783066,3.78206,0.636843,0.458696,-0.619701,-64.8509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-5.60859,2.3203,-2.55649,-58.987,360.327,-49.105,1.75391,1.67537,0.654312,-2.09852,5.20837,0.634557,0.447714,-0.629992,-67.4152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-6.56352,2.31739,-1.86292,-55.388,319.518,-78.019,1.35254,1.67486,1.22892,-2.99372,5.43801,0.64902,0.442354,-0.618948,-67.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-6.48947,1.51105,-1.64996,-54.656,249.734,-173.118,0.689453,1.6739,1.07748,-3.03098,5.06392,0.686035,0.411789,-0.599821,-67.2699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-5.58197,1.11659,-1.38811,-32.879,190.259,-295.85,0.486816,1.67247,1.21435,-2.26135,4.26723,0.725793,0.360737,-0.585741,-66.9899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.99106,0.816024,-1.08852,49.471,146.644,-373.625,1.03613,1.67053,1.09209,-1.19407,2.8937,0.755493,0.298754,-0.583075,-65.6227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.56375,0.651464,-0.676148,108.946,96.014,-342.637,1.27197,1.66802,0.910465,-0.434148,1.53712,0.773747,0.241778,-0.585541,-63.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.6185,0.640816,-0.233288,127.124,22.753,-234.667,1.14307,1.66494,0.841281,0.00581056,0.541691,0.788272,0.203497,-0.580703,-61.8633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.2342,0.712448,0.05566,109.373,-49.715,-110.227,0.782715,1.66128,0.888581,0.216576,0.0942796,0.803717,0.187745,-0.564615,-60.2411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.986876,0.72358,0.181984,93.635,-80.825,-5.002,0.515137,1.65708,0.853036,0.298073,-0.154959,0.817827,0.189135,-0.543495,-58.8136,-37.8508978,144.9884912,367.688,0.9125,0.161186,0.141503,0,10,0,1.04,0
-0.78892,0.680504,0.275396,75.152,-98.393,73.566,0.358887,1.65239,0.810162,0.287974,-0.350359,0.829424,0.203601,-0.520195,-66.1826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.666468,0.641784,0.381392,49.227,-96.258,125.721,0.254395,1.64728,0.824579,0.23736,-0.48497,0.837906,0.22727,-0.496248,-74.4232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.516428,0.536272,0.490776,19.154,-77.287,149.694,0.227051,1.64184,0.813721,0.133365,-0.660561,0.842699,0.255257,-0.474028,-76.3434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.4235,0.398332,0.56628,-10.675,-56.242,144.204,0.195801,1.63613,0.782876,-0.00580397,-0.786071,0.845136,0.283121,-0.453419,-78.5919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.351868,0.289916,0.623392,-44.957,-29.646,120.353,0.165527,1.63024,0.755054,-0.112924,-0.883289,0.846621,0.308109,-0.433937,-81.0733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.274912,0.187792,0.642752,-79.727,4.636,80.703,0.143555,1.62421,0.698052,-0.189738,-0.973638,0.84719,0.328727,-0.417382,-82.0432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.218768,0.082764,0.676632,-105.896,36.295,36.234,0.132324,1.61811,0.659673,-0.271697,-1.05961,0.848218,0.342266,-0.404203,-83.1594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.185372,-0.005808,0.74536,-128.405,67.954,-12.749,0.121582,1.61197,0.666503,-0.356134,-1.13748,0.850352,0.3497,-0.393207,-84.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.197472,-0.093896,0.819412,-146.644,99.186,-58.377,0.11377,1.60587,0.691285,-0.457614,-1.17878,0.854526,0.349709,-0.384044,-89.1822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.168916,-0.162624,0.905564,-158.905,125.66,-94.245,0.111816,1.59989,0.731711,-0.524567,-1.25388,0.858816,0.34514,-0.378568,-93.8707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.167464,-0.204248,0.962676,-164.7,139.263,-114.192,0.0888672,1.59413,0.768843,-0.57026,-1.28318,0.864219,0.337832,-0.372821,-93.9861,-37.850899,144.9884898,367.87,0.8735,0.107729,-0.0870311,0,10,0,1.04,0
-0.172304,-0.240548,0.9438,-164.09,142.13,-118.401,0.0517578,1.58868,0.747628,-0.58633,-1.27492,0.8708,0.327314,-0.366842,-93.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.195536,-0.26862,0.90992,-158.844,139.446,-110.715,0.0385742,1.58354,0.720394,-0.599822,-1.24412,0.876245,0.316852,-0.363043,-93.9049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.25168,-0.303468,0.854744,-141.215,130.845,-92.598,0.0595703,1.57866,0.678221,-0.627854,-1.17843,0.881224,0.307405,-0.35909,-94.3679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.3146,-0.364452,0.772948,-119.926,121.39,-66.49,0.0908203,1.57397,0.602647,-0.674469,-1.10561,0.885327,0.299229,-0.35589,-94.6748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.369292,-0.400268,0.666952,-95.221,105.164,-32.025,0.106934,1.56944,0.511693,-0.692032,-1.02603,0.887773,0.294012,-0.354141,-94.8817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.516912,-0.387684,0.538208,-60.634,81.008,1.83,0.148926,1.56505,0.439602,-0.699358,-0.842481,0.889612,0.289875,-0.352935,-95.5985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.69212,-0.4114,0.434148,-15.433,48.129,27.328,0.176758,1.56082,0.382288,-0.753946,-0.650449,0.892968,0.284699,-0.348648,-96.2122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.937992,-0.426888,0.356708,34.648,0.061,43.249,0.216797,1.55673,0.368584,-0.830539,-0.396963,0.898528,0.27759,-0.339987,-108.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.21387,-0.439956,0.337348,80.825,-53.619,48.19,0.244141,1.5528,0.413068,-0.918955,-0.12493,0.907677,0.267235,-0.323587,-118.869,-37.8508985,144.9884907,367.966,0.4565,0.175794,-0.256459,0,10,0,1.04,0
-1.51831,-0.382844,0.226512,110.837,-102.297,41.846,0.286621,1.54905,0.397086,-0.912163,0.230211,0.919196,0.25402,-0.30092,-127.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.8,-0.201828,-0.048884,134.688,-138.47,43.981,0.349609,1.5455,0.244188,-0.733864,0.638574,0.929942,0.242034,-0.276817,-127.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.28109,0.030008,-0.386232,165.615,-157.685,61.549,0.498535,1.54217,0.0590762,-0.554285,1.2456,0.938269,0.234267,-0.254502,-128.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.91658,0.118096,-0.530464,210.877,-150.548,81.557,0.569336,1.53904,0.0239725,-0.589194,1.90759,0.944741,0.227238,-0.236278,-127.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.6029,0.03388,-0.410916,204.838,-166.225,94.306,0.60791,1.53606,0.154871,-0.835814,2.52538,0.952386,0.220419,-0.210656,-126.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-4.53072,0.34122,-0.766172,104.92,-213.256,93.391,0.820313,1.53326,-0.110314,-0.674098,3.55679,0.959144,0.220304,-0.177509,-126.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-5.37143,0.722612,-1.20806,9.15,-258.518,54.107,0.918457,1.53069,-0.52773,-0.370859,4.51524,0.965666,0.218,-0.1413,-124.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-5.66764,0.65098,-1.558,-27.511,-276.818,-16.958,0.643066,1.52841,-1.01602,-0.323853,4.81688,0.972879,0.203885,-0.109261,-123.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-5.3269,0.514492,-2.01247,-28.975,-296.399,-76.372,0.407715,1.52646,-1.59808,-0.164456,4.48724,0.980124,0.178462,-0.0866566,-122.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-4.64543,0.642752,-2.39144,-13.115,-335.256,-106.079,0.510254,1.52486,-2.04958,0.231924,3.8433,0.98533,0.155942,-0.0693249,-128.555,-37.8508982,144.9884897,368.06,0.7745,0.286272,-0.305728,0,10,0,1.04,0
-3.67598,0.656788,-2.42194,52.521,-393.755,-115.9,0.696289,1.52362,-2.2018,0.451509,2.84164,0.989339,0.137765,-0.0472217,-133.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.72298,0.598224,-2.28206,101.748,-431.27,-101.382,0.817871,1.52274,-2.1797,0.530353,1.81921,0.992106,0.123941,-0.0190963,-128.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.86485,0.68002,-2.13928,121.39,-444.08,-63.379,0.842285,1.52219,-2.0912,0.707849,0.908519,0.992458,0.122018,0.0117997,-124.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.15144,0.749716,-2.02844,122.366,-434.32,-16.47,0.779297,1.52189,-1.98293,0.860022,0.153609,0.990438,0.131391,0.0420634,-120.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.503844,0.659208,-1.7937,120.78,-400.465,16.531,0.726074,1.52176,-1.72654,0.840748,-0.533115,0.986681,0.146497,0.0707034,-110.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.107448,0.417208,-1.53767,111.203,-357.033,36.417,0.598633,1.52179,-1.46249,0.640772,-0.975964,0.982014,0.16202,0.0969491,-101.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.11858,0.248776,-1.3097,81.191,-310.551,47.092,0.461426,1.52201,-1.22357,0.491129,-1.23007,0.976887,0.176397,0.120728,-94.0859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.236676,0.175692,-1.14805,51.118,-273.951,50.264,0.32373,1.52245,-1.04539,0.427094,-1.36007,0.97129,0.190462,0.14255,-83.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.309276,0.08712,-1.02753,27.816,-244.915,45.506,0.236328,1.52313,-0.916893,0.343184,-1.44788,0.965912,0.201714,0.162251,-76.5057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.395912,0.051304,-0.957836,13.542,-222.406,38.552,0.172363,1.52407,-0.824666,0.319876,-1.54262,0.960543,0.211355,0.180792,-74.9459,-37.8508965,144.9884902,368.06,0.1445,0.374763,-0.23695,0,10,0,1.04,0
0.46222,0.054208,-0.9075,5.246,-202.886,29.097,0.12207,1.52529,-0.748063,0.331257,-1.60894,0.955615,0.218753,0.197352,-73.8407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.529496,0.059048,-0.848452,2.623,-182.695,15.982,0.103516,1.52685,-0.662112,0.340893,-1.67017,0.951026,0.224942,0.212015,-73.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.589512,0.068244,-0.783112,4.453,-162.26,0.976,0.0947266,1.52876,-0.570932,0.349087,-1.71946,0.946806,0.22914,0.225948,-64.3171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.658724,0.056144,-0.685828,6.954,-137.372,-12.871,0.106934,1.53101,-0.452437,0.328596,-1.7712,0.943513,0.231345,0.2372,-57.9882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.750684,0.046464,-0.617584,7.32,-108.275,-17.324,0.110352,1.53352,-0.355453,0.320411,-1.8474,0.940833,0.233007,0.246052,-53.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.877976,0.040656,-0.615164,-0.976,-83.997,-18.971,0.111328,1.53631,-0.309681,0.337364,-1.97016,0.938638,0.234497,0.252923,-48.7942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.973808,0.090992,-0.637428,-8.418,-70.333,-15.86,0.103027,1.53943,-0.287732,0.409961,-2.05453,0.937005,0.236913,0.256698,-45.4837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.03092,0.129712,-0.635492,-9.333,-59.902,-10.431,0.0830078,1.54298,-0.256647,0.464513,-2.09628,0.93512,0.243156,0.257732,-42.6582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.07932,0.151976,-0.625812,-6.588,-44.042,-1.22,0.0668945,1.54695,-0.22232,0.501993,-2.1306,0.932815,0.250838,0.258721,-40.4123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.15676,0.148104,-0.640332,-2.379,-28.609,8.174,0.0703125,1.55131,-0.209333,0.529832,-2.20229,0.931055,0.260165,0.255834,-38.6408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.16499,0.156816,-0.609356,0.244,-11.834,14.091,0.0410156,1.55598,-0.172541,0.546813,-2.19345,0.928999,0.270878,0.252165,-38.6754,-37.8508972,144.9884892,368.06,0.1085,0.39937,-0.11113,0,9,1,1.04,0
1.16644,0.161656,-0.565312,1.769,13.969,19.459,0.0351563,1.56088,-0.128573,0.556809,-2.17462,0.927149,0.282905,0.245681,-38.8271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.17951,0.171336,-0.540628,-0.183,44.286,24.4,0.0317383,1.5659,-0.101829,0.582774,-2.16742,0.925692,0.29724,0.23397,-39.0841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.13982,0.1936,-0.535788,-4.026,71.004,27.511,0.0249023,1.57096,-0.109257,0.614218,-2.1111,0.92467,0.311376,0.21916,-38.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1.05851,0.205216,-0.537724,-3.843,102.114,29.097,0.0517578,1.57598,-0.140597,0.631249,-2.01659,0.923752,0.328202,0.197395,-37.5942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.98736,0.160688,-0.5082,-0.061,139.324,31.659,0.0654297,1.58089,-0.159441,0.586387,-1.94324,0.923947,0.342974,0.169384,-37.4714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.956868,0.185372,-0.53724,13.969,176.412,34.77,0.0449219,1.58565,-0.208116,0.634091,-1.89062,0.924818,0.356214,0.133501,-37.4654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.932668,0.167948,-0.587092,41.419,211.487,38.247,0.0449219,1.5902,-0.288428,0.658989,-1.85164,0.924125,0.37162,0.0888344,-37.5766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.925408,0.166012,-0.722612,73.749,258.335,38.491,0.0874023,1.59449,-0.446457,0.739858,-1.81203,0.922085,0.385705,0.0314946,-39.0408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.8349,0.097284,-0.907016,124.074,322.08,15.067,0.15332,1.59845,-0.694226,0.7573,-1.68829,0.917275,0.395923,-0.0430225,-40.4983,-37.8508993,144.9884878,368.267,0.3765,0.373489,0.000950208,0,9,1,1.04,0
0.560956,-0.15488,-1.06044,179.767,385.52,-43.737,0.271484,1.60201,-1.00931,0.510037,-1.42937,0.912512,0.386397,-0.134237,-41.8396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.11858,-0.393976,-1.44668,182.39,470.615,-131.577,0.460938,1.60516,-1.48195,0.233228,-0.892412,0.902756,0.353765,-0.244707,-41.3599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.32132,0.130196,-2.23947,133.102,546.926,-202.825,1.07813,1.60789,-1.62191,0.234936,1.02294,0.878308,0.306045,-0.367303,-40.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.53368,1.20419,-2.83188,43.737,561.505,-243.268,1.81982,1.61021,-0.662004,0.303013,3.62888,0.839917,0.263579,-0.47441,-39.9016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-5.72282,1.59284,-2.15428,-24.034,491.05,-212.524,1.98145,1.61211,1.19135,-0.36842,5.19465,0.82192,0.233145,-0.519702,-39.0431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-6.54174,1.00624,-1.80145,-67.222,397.049,-180.56,1.354,1.61362,1.85913,-1.08909,5.51227,0.814662,0.203191,-0.543175,-37.9393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-6.67242,0.396396,-2.10395,-144.387,255.224,-156.465,0.783203,1.61472,1.58975,-1.35908,5.68809,0.820164,0.174261,-0.544944,-37.7039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-6.10179,0.046464,-2.42532,-108.641,168.848,-186.477,0.402832,1.61542,1.08086,-1.15086,5.37365,0.826645,0.137799,-0.54559,-37.0077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-4.92615,-0.449152,-2.00908,4.453,119.987,-238.388,0.755859,1.61566,0.893976,-1.0194,4.16399,0.831751,0.0814943,-0.549135,-35.6252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.6634,-0.392524,-1.11756,90.89,50.569,-243.695,1.10645,1.61541,1.00659,-0.53956,2.67684,0.842261,0.0265189,-0.538417,-38.8466,-37.8509017,144.9884863,368.565,0.6375,0.35335,0.0632584,0,9,1,1.04,0
-2.7467,-0.068244,-0.351868,121.573,-34.16,-178.669,1.14551,1.61462,1.11187,-0.0138262,1.537,0.857455,-0.0120928,-0.514417,-41.9562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.12137,0.29766,-0.110352,92.11,-65.148,-93.025,0.916504,1.61324,0.924146,0.392485,0.895498,0.8719,-0.0271475,-0.488932,-42.3964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
